,star_id,sobject_id,dr2_source_id,dr3_source_id,survey_name,field_id,flag_repeat,wg4_field,wg4_pipeline,flag_sp,teff,e_teff,irfm_teff,irfm_ebv,irfm_ebv_ref,logg,e_logg,fe_h,e_fe_h,flag_fe_h,fe_h_atmo,vmic,vbroad,e_vbroad,chi2_sp,alpha_fe,e_alpha_fe,nr_alpha_fe,flag_alpha_fe,flux_a_fe,chi_a_fe,li_fe,e_li_fe,nr_li_fe,flag_li_fe,c_fe,e_c_fe,nr_c_fe,flag_c_fe,o_fe,e_o_fe,nr_o_fe,flag_o_fe,na_fe,e_na_fe,nr_na_fe,flag_na_fe,mg_fe,e_mg_fe,nr_mg_fe,flag_mg_fe,al_fe,e_al_fe,nr_al_fe,flag_al_fe,si_fe,e_si_fe,nr_si_fe,flag_si_fe,k_fe,e_k_fe,nr_k_fe,flag_k_fe,ca_fe,e_ca_fe,nr_ca_fe,flag_ca_fe,sc_fe,e_sc_fe,nr_sc_fe,flag_sc_fe,sc2_fe,e_sc2_fe,nr_sc2_fe,flag_sc2_fe,ti_fe,e_ti_fe,nr_ti_fe,flag_ti_fe,ti2_fe,e_ti2_fe,nr_ti2_fe,flag_ti2_fe,v_fe,e_v_fe,nr_v_fe,flag_v_fe,cr_fe,e_cr_fe,nr_cr_fe,flag_cr_fe,cr2_fe,e_cr2_fe,nr_cr2_fe,flag_cr2_fe,mn_fe,e_mn_fe,nr_mn_fe,flag_mn_fe,co_fe,e_co_fe,nr_co_fe,flag_co_fe,ni_fe,e_ni_fe,nr_ni_fe,flag_ni_fe,cu_fe,e_cu_fe,nr_cu_fe,flag_cu_fe,zn_fe,e_zn_fe,nr_zn_fe,flag_zn_fe,rb_fe,e_rb_fe,nr_rb_fe,flag_rb_fe,sr_fe,e_sr_fe,nr_sr_fe,flag_sr_fe,y_fe,e_y_fe,nr_y_fe,flag_y_fe,zr_fe,e_zr_fe,nr_zr_fe,flag_zr_fe,mo_fe,e_mo_fe,nr_mo_fe,flag_mo_fe,ru_fe,e_ru_fe,nr_ru_fe,flag_ru_fe,ba_fe,e_ba_fe,nr_ba_fe,flag_ba_fe,la_fe,e_la_fe,nr_la_fe,flag_la_fe,ce_fe,e_ce_fe,nr_ce_fe,flag_ce_fe,nd_fe,e_nd_fe,nr_nd_fe,flag_nd_fe,sm_fe,e_sm_fe,nr_sm_fe,flag_sm_fe,eu_fe,e_eu_fe,nr_eu_fe,flag_eu_fe,ra_dr2,dec_dr2,parallax_dr2,parallax_error_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,rv_galah,e_rv_galah,rv_gaia_dr2,e_rv_gaia_dr2,red_flag,ebv,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,flag_guess,v_jk,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ph_qual_tmass,w2mpro,w2mpro_error,ph_qual_wise,a_ks,e_a_ks,bc_ks,ruwe_dr2,ra,dec
881,08510156+1147501,140209002702177,604914777496782720,604914777496782720,other,-1,0,10k_49,lbol,0,5965.059,74.39055982734152,6017.0,0.05,bay,4.0914803,0.18221120652109515,0.011199951,0.050706447115533154,0,0.011091568,1.2330179,6.758915,2.128503428870768,1.5597174,0.01599175457904164,0.025159702235690272,153.0,0,0.62274003,3.5140905,1.387397003173828,0.0500921729278238,1.0,0,-0.15225143432617116,0.07439772481297065,1.0,0,-0.08406307220458942,0.07639113093089141,1.0,0,0.029432716369629297,0.027532094783675916,1.0,0,0.001683139801025746,0.03647761846038387,1.0,0,0.04085334777832017,0.037024282834888025,1.0,0,-0.052462310791015376,0.032369290024775524,1.0,0,0.09132354736328097,0.046997651413027614,1.0,0,0.14195806503295927,0.04168661805424246,1.0,0,0.03298744201660142,0.02737350167106488,1.0,0,None,None,0,0,0.028975451176112017,0.0347477637331099,19.0,0,-0.04433214187622081,0.056534802375823985,8.0,0,nan,nan,nan,32,-0.049061660766601456,0.03792144603172145,1.0,0,None,None,0,0,-0.07661207199096687,0.03599470353406751,1.0,0,0.2925547981262211,0.08079041783801935,8.0,0,-0.08598410501221526,0.044028484372518134,3.0,0,0.02473031907516596,0.03037628186146668,3.0,0,-0.023977609196558926,0.04422812323975678,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.037106449313613586,0.06309403055976293,3.0,0,1.1221674346923827,0.09969486639018219,8.0,0,nan,nan,nan,32,nan,nan,nan,32,0.08495147705078132,0.0463508728909756,1.0,0,0.2407126235961914,0.0999058537813631,1.0,0,-0.08136714935302747,0.09487466514110565,1.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,132.75644915437508,11.797266310472788,1.1117795953347291,0.028788556134518802,876.509068233509,854.783830574126,899.345229670879,407.431333975516,33.2168898204956,0.33328452704890227,nan,nan,0,0.0,60.8475865014,84.1319886007,119.36024246,98.7829501952,0,13.578532,12.371,0.022,12.067,0.022,11.991,0.02,AAA,12.006,0.022,AABU,0.0,0.02856145694677443,1.3723165,1.0893162401051621,132.75644759317666,11.797265827789168
882,08510156+1147501,140209002702177,604914777496782720,604914777496782720,other,-1,0,10k_49,lbol,0,5965.059,74.39055982734152,6017.0,0.05,bay,4.0914803,0.18221120652109515,0.011199951,0.050706447115533154,0,0.011091568,1.2330179,6.758915,2.128503428870768,1.5597174,0.01599175457904164,0.025159702235690272,153.0,0,0.62274003,3.5140905,1.387397003173828,0.0500921729278238,1.0,0,-0.15225143432617116,0.07439772481297065,1.0,0,-0.08406307220458942,0.07639113093089141,1.0,0,0.029432716369629297,0.027532094783675916,1.0,0,0.001683139801025746,0.03647761846038387,1.0,0,0.04085334777832017,0.037024282834888025,1.0,0,-0.052462310791015376,0.032369290024775524,1.0,0,0.09132354736328097,0.046997651413027614,1.0,0,0.14195806503295927,0.04168661805424246,1.0,0,0.03298744201660142,0.02737350167106488,1.0,0,None,None,0,0,0.028975451176112017,0.0347477637331099,19.0,0,-0.04433214187622081,0.056534802375823985,8.0,0,nan,nan,nan,32,-0.049061660766601456,0.03792144603172145,1.0,0,None,None,0,0,-0.07661207199096687,0.03599470353406751,1.0,0,0.2925547981262211,0.08079041783801935,8.0,0,-0.08598410501221526,0.044028484372518134,3.0,0,0.02473031907516596,0.03037628186146668,3.0,0,-0.023977609196558926,0.04422812323975678,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.037106449313613586,0.06309403055976293,3.0,0,1.1221674346923827,0.09969486639018219,8.0,0,nan,nan,nan,32,nan,nan,nan,32,0.08495147705078132,0.0463508728909756,1.0,0,0.2407126235961914,0.0999058537813631,1.0,0,-0.08136714935302747,0.09487466514110565,1.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,132.75644915437508,11.797266310472788,1.1117795953347291,0.028788556134518802,876.509068233509,854.783830574126,899.345229670879,407.431333975516,33.2168898204956,0.33328452704890227,nan,nan,0,0.0,60.8475865014,84.1319886007,119.36024246,98.7829501952,0,13.578532,12.371,0.022,12.067,0.022,11.991,0.02,AAA,12.006,0.022,AABU,0.0,0.02856145694677443,1.3723165,1.0893162401051621,132.75644759317666,11.797265827789168
883,08505316+1147341,140209002702187,604914807560715776,604914807560715776,other,-1,0,10k_50,lbol,0,6001.8794,73.77335794173773,6081.0,0.05,bay,3.9866862,0.18332685042049196,-0.09525776,0.05273048934801447,0,-0.15633345,1.2509412,20.581194,2.154906979980417,2.1887922,0.0068476023970031625,0.018939655678837954,135.0,0,0.39601052,5.541878,1.199319076538086,0.045575715703731666,1.0,0,0.10546665191650462,0.06753723962263113,1.0,0,0.054300765991211364,0.0713954306803857,1.0,0,0.07281059265136758,0.026115448431529045,1.0,0,-0.03351316452026332,0.03494748382891334,1.0,0,-0.092382106781006,0.03404917900156122,1.0,0,-0.020663948059081783,0.030717911122464883,1.0,0,0.14457958221435518,0.04427794867562828,1.0,0,0.08484727859497099,0.03877731115818868,1.0,0,0.022973861694335795,0.025295504463613255,1.0,0,None,None,0,0,0.04915685653686541,0.06399697143346371,16.0,0,0.055961494445800675,0.06339257955551147,8.0,0,0.1343286132812498,0.12565810978412628,2.0,0,-0.017230396270751847,0.03518277249927363,1.0,0,None,None,0,0,0.01661245346069329,0.033929693435887885,1.0,0,nan,nan,nan,32,0.09610511779785114,0.047349803541670885,2.0,0,0.02024597167968789,0.032911124186279166,2.0,0,-0.061778313135276694,0.04409512773161526,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.15907443504364946,0.05863967522975152,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.021326141357421946,0.04336044302778305,1.0,0,nan,nan,4.0,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7214723337877,11.792820233671883,1.0641477718817884,0.030184143066419804,914.619255008513,889.878649267784,940.746639834117,407.575865110566,19.9897699392395,0.4576714456982802,nan,nan,0,0.0316501,65.5406403285,92.6325942914,131.194482349,111.347691583,0,13.326788,12.173,0.022,11.879,0.022,11.819,0.02,AAA,11.789,0.022,AACU,0.009179733856201445,0.02856145694677443,1.346906,1.2123679348751437,132.72147078901816,11.792819741066614
884,08505316+1147341,140209002702187,604914807560715776,604914807560715776,other,-1,0,10k_50,lbol,0,6001.8794,73.77335794173773,6081.0,0.05,bay,3.9866862,0.18332685042049196,-0.09525776,0.05273048934801447,0,-0.15633345,1.2509412,20.581194,2.154906979980417,2.1887922,0.0068476023970031625,0.018939655678837954,135.0,0,0.39601052,5.541878,1.199319076538086,0.045575715703731666,1.0,0,0.10546665191650462,0.06753723962263113,1.0,0,0.054300765991211364,0.0713954306803857,1.0,0,0.07281059265136758,0.026115448431529045,1.0,0,-0.03351316452026332,0.03494748382891334,1.0,0,-0.092382106781006,0.03404917900156122,1.0,0,-0.020663948059081783,0.030717911122464883,1.0,0,0.14457958221435518,0.04427794867562828,1.0,0,0.08484727859497099,0.03877731115818868,1.0,0,0.022973861694335795,0.025295504463613255,1.0,0,None,None,0,0,0.04915685653686541,0.06399697143346371,16.0,0,0.055961494445800675,0.06339257955551147,8.0,0,0.1343286132812498,0.12565810978412628,2.0,0,-0.017230396270751847,0.03518277249927363,1.0,0,None,None,0,0,0.01661245346069329,0.033929693435887885,1.0,0,nan,nan,nan,32,0.09610511779785114,0.047349803541670885,2.0,0,0.02024597167968789,0.032911124186279166,2.0,0,-0.061778313135276694,0.04409512773161526,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.15907443504364946,0.05863967522975152,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.021326141357421946,0.04336044302778305,1.0,0,nan,nan,4.0,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7214723337877,11.792820233671883,1.0641477718817884,0.030184143066419804,914.619255008513,889.878649267784,940.746639834117,407.575865110566,19.9897699392395,0.4576714456982802,nan,nan,0,0.0316501,65.5406403285,92.6325942914,131.194482349,111.347691583,0,13.326788,12.173,0.022,11.879,0.022,11.819,0.02,AAA,11.789,0.022,AACU,0.009179733856201445,0.02856145694677443,1.346906,1.2123679348751437,132.72147078901816,11.792819741066614
885,08505316+1147341,140209002702187,604914807560715776,604914807560715776,other,-1,0,10k_50,lbol,0,6001.8794,73.77335794173773,6081.0,0.05,bay,3.9866862,0.18332685042049196,-0.09525776,0.05273048934801447,0,-0.15633345,1.2509412,20.581194,2.154906979980417,2.1887922,0.0068476023970031625,0.018939655678837954,135.0,0,0.39601052,5.541878,1.199319076538086,0.045575715703731666,1.0,0,0.10546665191650462,0.06753723962263113,1.0,0,0.054300765991211364,0.0713954306803857,1.0,0,0.07281059265136758,0.026115448431529045,1.0,0,-0.03351316452026332,0.03494748382891334,1.0,0,-0.092382106781006,0.03404917900156122,1.0,0,-0.020663948059081783,0.030717911122464883,1.0,0,0.14457958221435518,0.04427794867562828,1.0,0,0.08484727859497099,0.03877731115818868,1.0,0,0.022973861694335795,0.025295504463613255,1.0,0,None,None,0,0,0.04915685653686541,0.06399697143346371,16.0,0,0.055961494445800675,0.06339257955551147,8.0,0,0.1343286132812498,0.12565810978412628,2.0,0,-0.017230396270751847,0.03518277249927363,1.0,0,None,None,0,0,0.01661245346069329,0.033929693435887885,1.0,0,nan,nan,nan,32,0.09610511779785114,0.047349803541670885,2.0,0,0.02024597167968789,0.032911124186279166,2.0,0,-0.061778313135276694,0.04409512773161526,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.15907443504364946,0.05863967522975152,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.021326141357421946,0.04336044302778305,1.0,0,nan,nan,4.0,32,nan,nan,nan,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7214723337877,11.792820233671883,1.0641477718817884,0.030184143066419804,914.619255008513,889.878649267784,940.746639834117,407.575865110566,19.9897699392395,0.4576714456982802,nan,nan,0,0.0316501,65.5406403285,92.6325942914,131.194482349,111.347691583,0,13.326788,12.173,0.022,11.879,0.022,11.819,0.02,AAA,11.789,0.022,AACU,0.009179733856201445,0.02856145694677443,1.346906,1.2123679348751437,132.72147078901816,11.792819741066614
886,08510106+1150108,140209002702209,604915739569261184,604915739569261184,other,-1,0,10k_34,lbol,0,5512.908,72.37271545670257,5611.0,0.05,bay,3.7034047,0.19628096076561732,-0.023678303,0.04560538205622776,0,-0.01080437,1.1013575,5.9501047,2.093788719840615,3.1772714,-0.02779053520191075,0.016247232567304145,187.0,0,0.68376565,7.407888,nan,nan,nan,32,0.01537160873413157,0.05583920480404689,1.0,0,0.06939409255981488,0.06413985234290978,1.0,0,0.047097625732422266,0.024433747650232006,1.0,0,-0.012961006164550426,0.033327208900406004,1.0,0,0.05548843383789048,0.02972459217946266,1.0,0,0.011394290924072514,0.02864445932362155,1.0,0,0.013373546600341513,0.04076076684506741,1.0,0,0.09344274520874052,0.034630322222520646,1.0,0,0.03376516342163072,0.022518159469429404,1.0,0,None,None,0,0,-0.06440038998766283,0.024476448415660535,23.0,0,0.001565737915962993,0.020578735573335175,15.0,0,-0.11355470657348654,0.05684804276665447,2.0,0,0.002803440093994247,0.031608762380011056,1.0,0,None,None,0,0,-0.013816909790039134,0.03157229688611745,1.0,0,-0.026680049896239844,0.057298457910799266,8.0,0,-0.011149674065666502,0.030223346847024095,3.0,0,-0.017731378864670348,0.024547315555036597,3.0,0,0.12745700562179618,0.03621758941251826,3.0,0,nan,nan,nan,32,nan,nan,nan,32,0.007065181057669044,0.0527639934968309,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.11138685226440437,0.03948380797617745,1.0,0,0.1355104176290046,0.047718561459505156,3.0,0,-0.04205144882202161,0.06357134948690446,1.0,0,0.23399866104125988,0.06044368854267059,1.0,0,nan,nan,nan,32,nan,nan,nan,32,132.75436259020873,11.836351827000161,1.0818160318556636,0.054648957534593444,899.783969151057,856.727307825061,947.291444131343,407.311239684834,33.032845017883304,0.29378868278654924,32.7718,1.437809,0,0.0,81.7776602523,110.677439112,169.425127133,167.300372948,0,12.692907,11.38,0.022,11.018,0.022,10.951,0.018,AAA,10.97,0.021,AABU,0.0,0.027919879851504546,1.6176146,1.2382345956666176,132.75436107910528,11.836351490881963
887,08510106+1150108,140209002702209,604915739569261184,604915739569261184,other,-1,0,10k_34,lbol,0,5512.908,72.37271545670257,5611.0,0.05,bay,3.7034047,0.19628096076561732,-0.023678303,0.04560538205622776,0,-0.01080437,1.1013575,5.9501047,2.093788719840615,3.1772714,-0.02779053520191075,0.016247232567304145,187.0,0,0.68376565,7.407888,nan,nan,nan,32,0.01537160873413157,0.05583920480404689,1.0,0,0.06939409255981488,0.06413985234290978,1.0,0,0.047097625732422266,0.024433747650232006,1.0,0,-0.012961006164550426,0.033327208900406004,1.0,0,0.05548843383789048,0.02972459217946266,1.0,0,0.011394290924072514,0.02864445932362155,1.0,0,0.013373546600341513,0.04076076684506741,1.0,0,0.09344274520874052,0.034630322222520646,1.0,0,0.03376516342163072,0.022518159469429404,1.0,0,None,None,0,0,-0.06440038998766283,0.024476448415660535,23.0,0,0.001565737915962993,0.020578735573335175,15.0,0,-0.11355470657348654,0.05684804276665447,2.0,0,0.002803440093994247,0.031608762380011056,1.0,0,None,None,0,0,-0.013816909790039134,0.03157229688611745,1.0,0,-0.026680049896239844,0.057298457910799266,8.0,0,-0.011149674065666502,0.030223346847024095,3.0,0,-0.017731378864670348,0.024547315555036597,3.0,0,0.12745700562179618,0.03621758941251826,3.0,0,nan,nan,nan,32,nan,nan,nan,32,0.007065181057669044,0.0527639934968309,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.11138685226440437,0.03948380797617745,1.0,0,0.1355104176290046,0.047718561459505156,3.0,0,-0.04205144882202161,0.06357134948690446,1.0,0,0.23399866104125988,0.06044368854267059,1.0,0,nan,nan,nan,32,nan,nan,nan,32,132.75436259020873,11.836351827000161,1.0818160318556636,0.054648957534593444,899.783969151057,856.727307825061,947.291444131343,407.311239684834,33.032845017883304,0.29378868278654924,32.7718,1.437809,0,0.0,81.7776602523,110.677439112,169.425127133,167.300372948,0,12.692907,11.38,0.022,11.018,0.022,10.951,0.018,AAA,10.97,0.021,AABU,0.0,0.027919879851504546,1.6176146,1.2382345956666176,132.75436107910528,11.836351490881963
888,08510106+1150108,140209002702209,604915739569261184,604915739569261184,other,-1,0,10k_34,lbol,0,5512.908,72.37271545670257,5611.0,0.05,bay,3.7034047,0.19628096076561732,-0.023678303,0.04560538205622776,0,-0.01080437,1.1013575,5.9501047,2.093788719840615,3.1772714,-0.02779053520191075,0.016247232567304145,187.0,0,0.68376565,7.407888,nan,nan,nan,32,0.01537160873413157,0.05583920480404689,1.0,0,0.06939409255981488,0.06413985234290978,1.0,0,0.047097625732422266,0.024433747650232006,1.0,0,-0.012961006164550426,0.033327208900406004,1.0,0,0.05548843383789048,0.02972459217946266,1.0,0,0.011394290924072514,0.02864445932362155,1.0,0,0.013373546600341513,0.04076076684506741,1.0,0,0.09344274520874052,0.034630322222520646,1.0,0,0.03376516342163072,0.022518159469429404,1.0,0,None,None,0,0,-0.06440038998766283,0.024476448415660535,23.0,0,0.001565737915962993,0.020578735573335175,15.0,0,-0.11355470657348654,0.05684804276665447,2.0,0,0.002803440093994247,0.031608762380011056,1.0,0,None,None,0,0,-0.013816909790039134,0.03157229688611745,1.0,0,-0.026680049896239844,0.057298457910799266,8.0,0,-0.011149674065666502,0.030223346847024095,3.0,0,-0.017731378864670348,0.024547315555036597,3.0,0,0.12745700562179618,0.03621758941251826,3.0,0,nan,nan,nan,32,nan,nan,nan,32,0.007065181057669044,0.0527639934968309,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.11138685226440437,0.03948380797617745,1.0,0,0.1355104176290046,0.047718561459505156,3.0,0,-0.04205144882202161,0.06357134948690446,1.0,0,0.23399866104125988,0.06044368854267059,1.0,0,nan,nan,nan,32,nan,nan,nan,32,132.75436259020873,11.836351827000161,1.0818160318556636,0.054648957534593444,899.783969151057,856.727307825061,947.291444131343,407.311239684834,33.032845017883304,0.29378868278654924,32.7718,1.437809,0,0.0,81.7776602523,110.677439112,169.425127133,167.300372948,0,12.692907,11.38,0.022,11.018,0.022,10.951,0.018,AAA,10.97,0.021,AABU,0.0,0.027919879851504546,1.6176146,1.2382345956666176,132.75436107910528,11.836351490881963
889,08511164+1148505,140209002702215,604920584292552832,604920584292552832,other,-1,0,10k_52,lbol,8,5987.6987,79.21381621208964,6137.0,0.05,bay,4.2300267,0.1817933994881846,-0.048614502,0.06049371759367864,0,-0.034072958,1.2439098,7.0415587,2.182468326660413,1.7400612,0.036140255411269286,0.02625083449797473,31.0,0,0.6114675,4.13165,1.5707456588745117,0.07095974781948493,1.0,0,0.0792949676513679,0.10458086480497858,1.0,0,0.08684680938720746,0.10438443102005669,1.0,0,0.12396377563476602,0.03850694933480632,1.0,0,0.05020704269409215,0.0508652103547645,1.0,0,0.0024279022216795454,0.05367339791728687,1.0,0,0.017099170684814702,0.044033917257104274,1.0,0,-0.008307285308838175,0.06530953526627445,1.0,0,0.1491034698486331,0.05847072294110334,1.0,0,0.05608161926269517,0.04064386729346735,1.0,0,None,None,0,0,-0.13815784527247907,0.053871150840063234,19.0,0,-0.018437724359973682,0.061658213619202054,9.0,0,nan,nan,nan,32,-0.11027706146240224,0.05609322978675104,1.0,0,None,None,0,0,-0.11415632247924812,0.0530740677695151,1.0,0,0.38295978546142617,0.12137666280859552,8.0,0,-0.05441315905738176,0.06110978666050886,3.0,0,0.08983641779985038,0.04377048787223035,3.0,0,-0.02673876137153015,0.06903487710593595,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.3241275790863002,0.0938616414802954,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.10126693725585945,0.06640732625117002,1.0,0,nan,nan,4.0,32,nan,nan,1.0,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7984609284092,11.814041289235242,1.143561097371893,0.030554807713315056,852.779509835419,830.970474711966,875.741051149261,407.219950869933,35.02945063568115,0.39225767640655884,nan,nan,1,0.0,44.1295669569,56.6676629344,91.6311922036,90.0122353861,0,13.841827,12.686,0.022,12.371,0.022,12.331,0.021,AAA,12.3,0.024,AAUU,0.0,0.029887914462579174,1.3596379,1.0205830773546358,132.79845931610862,11.814040886829336
890,08511164+1148505,140209002702215,604920584292552832,604920584292552832,other,-1,0,10k_52,lbol,8,5987.6987,79.21381621208964,6137.0,0.05,bay,4.2300267,0.1817933994881846,-0.048614502,0.06049371759367864,0,-0.034072958,1.2439098,7.0415587,2.182468326660413,1.7400612,0.036140255411269286,0.02625083449797473,31.0,0,0.6114675,4.13165,1.5707456588745117,0.07095974781948493,1.0,0,0.0792949676513679,0.10458086480497858,1.0,0,0.08684680938720746,0.10438443102005669,1.0,0,0.12396377563476602,0.03850694933480632,1.0,0,0.05020704269409215,0.0508652103547645,1.0,0,0.0024279022216795454,0.05367339791728687,1.0,0,0.017099170684814702,0.044033917257104274,1.0,0,-0.008307285308838175,0.06530953526627445,1.0,0,0.1491034698486331,0.05847072294110334,1.0,0,0.05608161926269517,0.04064386729346735,1.0,0,None,None,0,0,-0.13815784527247907,0.053871150840063234,19.0,0,-0.018437724359973682,0.061658213619202054,9.0,0,nan,nan,nan,32,-0.11027706146240224,0.05609322978675104,1.0,0,None,None,0,0,-0.11415632247924812,0.0530740677695151,1.0,0,0.38295978546142617,0.12137666280859552,8.0,0,-0.05441315905738176,0.06110978666050886,3.0,0,0.08983641779985038,0.04377048787223035,3.0,0,-0.02673876137153015,0.06903487710593595,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.3241275790863002,0.0938616414802954,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.10126693725585945,0.06640732625117002,1.0,0,nan,nan,4.0,32,nan,nan,1.0,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7984609284092,11.814041289235242,1.143561097371893,0.030554807713315056,852.779509835419,830.970474711966,875.741051149261,407.219950869933,35.02945063568115,0.39225767640655884,nan,nan,1,0.0,44.1295669569,56.6676629344,91.6311922036,90.0122353861,0,13.841827,12.686,0.022,12.371,0.022,12.331,0.021,AAA,12.3,0.024,AAUU,0.0,0.029887914462579174,1.3596379,1.0205830773546358,132.79845931610862,11.814040886829336
891,08511164+1148505,140209002702215,604920584292552832,604920584292552832,other,-1,0,10k_52,lbol,8,5987.6987,79.21381621208964,6137.0,0.05,bay,4.2300267,0.1817933994881846,-0.048614502,0.06049371759367864,0,-0.034072958,1.2439098,7.0415587,2.182468326660413,1.7400612,0.036140255411269286,0.02625083449797473,31.0,0,0.6114675,4.13165,1.5707456588745117,0.07095974781948493,1.0,0,0.0792949676513679,0.10458086480497858,1.0,0,0.08684680938720746,0.10438443102005669,1.0,0,0.12396377563476602,0.03850694933480632,1.0,0,0.05020704269409215,0.0508652103547645,1.0,0,0.0024279022216795454,0.05367339791728687,1.0,0,0.017099170684814702,0.044033917257104274,1.0,0,-0.008307285308838175,0.06530953526627445,1.0,0,0.1491034698486331,0.05847072294110334,1.0,0,0.05608161926269517,0.04064386729346735,1.0,0,None,None,0,0,-0.13815784527247907,0.053871150840063234,19.0,0,-0.018437724359973682,0.061658213619202054,9.0,0,nan,nan,nan,32,-0.11027706146240224,0.05609322978675104,1.0,0,None,None,0,0,-0.11415632247924812,0.0530740677695151,1.0,0,0.38295978546142617,0.12137666280859552,8.0,0,-0.05441315905738176,0.06110978666050886,3.0,0,0.08983641779985038,0.04377048787223035,3.0,0,-0.02673876137153015,0.06903487710593595,3.0,0,nan,nan,nan,32,nan,nan,nan,32,-0.3241275790863002,0.0938616414802954,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.10126693725585945,0.06640732625117002,1.0,0,nan,nan,4.0,32,nan,nan,1.0,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.7984609284092,11.814041289235242,1.143561097371893,0.030554807713315056,852.779509835419,830.970474711966,875.741051149261,407.219950869933,35.02945063568115,0.39225767640655884,nan,nan,1,0.0,44.1295669569,56.6676629344,91.6311922036,90.0122353861,0,13.841827,12.686,0.022,12.371,0.022,12.331,0.021,AAA,12.3,0.024,AAUU,0.0,0.029887914462579174,1.3596379,1.0205830773546358,132.79845931610862,11.814040886829336
892,08510595+1151098,140209002702226,604921649444253952,604921649444253952,other,-1,0,10k_54,lbol,8,5948.51,77.37274162279101,6252.0,0.08,bay,3.7210677,0.18764003289789732,-0.28820086,0.060087358989402095,0,-0.31255534,1.2253153,9.985696,2.1712784049896774,1.8396465,0.04394231525254516,0.022653608622714275,159.0,0,0.48251495,3.684949,1.411106777191162,0.06408032527258034,1.0,0,0.05719594955444407,0.09485632262453875,1.0,0,0.18776700973510785,0.09433411644142807,1.0,0,0.11111206054687539,0.034035891050939286,1.0,0,0.04049863815307653,0.04459949617320582,1.0,0,-0.054142627716064595,0.04769923756713422,1.0,0,0.06866529464721705,0.039440917053681045,1.0,0,0.14924829483032198,0.05822967846806303,1.0,0,0.16145164489746122,0.05237086743018523,1.0,0,0.12557252883911119,0.03561812054239258,1.0,0,None,None,0,0,-0.08608161001681407,0.047758553534738686,19.0,0,-0.1502145296740296,0.042240866316022634,11.0,0,nan,nan,nan,32,-0.09165275573730458,0.04910720911580482,1.0,0,None,None,0,0,-0.36670930862426765,0.04595262630638365,1.0,0,nan,nan,nan,32,-0.1327972221374516,0.06897851512742906,2.0,0,-0.14058309555053672,0.0460906968625711,2.0,0,-0.31612903722525915,0.05926982645176001,3.0,0,nan,nan,1.0,32,nan,nan,nan,32,-0.2211924521714508,0.08176104592934451,3.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,nan,32,0.4235826301574708,0.058664619175696806,1.0,0,0.5016424055527405,0.08609328160263849,5.0,0,nan,nan,nan,32,nan,nan,nan,32,nan,nan,2.0,32,nan,nan,nan,32,132.77478370671213,11.852748454700356,0.6930659591543046,0.025981479916569218,1382.42251161421,1334.25371107765,1434.11759579795,407.181421663898,33.31849855465698,0.4026829633160094,nan,nan,1,0.0,49.8848805685,64.2197345413,106.651003277,105.992108895,0,13.2805395,12.189,0.022,11.928,0.022,11.866,0.02,AAA,11.854,0.023,AABU,0.0,0.029217792574430555,1.3721228,1.2200289953965293,132.77478354023353,11.852748676940541
